39,blue-collar,single,basic.4y,unknown,no,no,telephone,jul,fri,470,24,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Samuel,Hansen,780-1861463
34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,913,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,Renee,Benedetto,709-6802457
37,technician,married,professional.course,no,no,no,cellular,jul,fri,127,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Juanita,Clark,548-1300673
25,technician,married,professional.course,no,no,no,cellular,jul,fri,197,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Miriam,Adams,867-0186575
33,technician,married,professional.course,no,no,yes,cellular,jul,fri,414,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Judi,Terrio,506-5811524
22,student,single,high.school,no,no,yes,cellular,jul,fri,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Della,Worker,782-3130554
30,admin.,married,university.degree,no,yes,no,cellular,jul,fri,799,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,James,Jackson,867-5813714
31,blue-collar,divorced,unknown,no,yes,no,cellular,jul,fri,320,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Janice,Toole,807-5612828
31,blue-collar,divorced,unknown,no,yes,no,cellular,jul,fri,596,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Tawny,Snodgrass,709-6561045
57,admin.,married,basic.9y,no,no,no,cellular,jul,fri,1139,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes,Kelley,Ketter,867-3375035
51,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,227,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,Robert,Redmon,819-1082220
44,blue-collar,divorced,basic.6y,unknown,no,no,cellular,jul,fri,580,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,James,Cole,778-6288703
26,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,82,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Lionel,Barnes,639-5840586
37,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,mon,179,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Kathleen,Stclair,289-8670847
44,admin.,single,basic.9y,no,no,no,cellular,jul,mon,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Robert,Puertas,343-4465205
29,self-employed,single,university.degree,no,yes,no,cellular,jul,mon,212,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Thomas,Mccrory,819-8424133
37,technician,single,professional.course,no,no,no,telephone,jul,mon,280,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Helen,Casey,343-5854444
30,management,married,university.degree,no,yes,no,cellular,jul,mon,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Daniel,Manser,514-5478512
39,technician,single,professional.course,no,yes,no,telephone,jul,mon,241,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Timothy,Spivey,365-5184376
30,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,61,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Henry,Cather,902-3255735
27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,120,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Shaunte,Kelley,548-0531252
33,admin.,single,university.degree,no,no,no,cellular,jul,mon,190,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,John,Holt,250-0573876
26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Harold,Tanksley,867-6316017
28,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,165,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,John,Fleming,613-2336061
38,technician,married,professional.course,no,yes,no,cellular,jul,mon,239,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Alaina,Adams,647-7166722
26,admin.,single,university.degree,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Patrick,Stewart,867-7231483
30,technician,single,university.degree,no,yes,no,cellular,jul,mon,463,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Connie,Williams,514-4155511
54,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Meredith,Bates,367-0005700
34,blue-collar,married,high.school,no,yes,no,telephone,jul,mon,50,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Malcolm,Gallegos,780-4845351
24,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,192,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,John,Kornegay,519-1708740
25,services,single,high.school,no,yes,no,cellular,jul,mon,75,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Joseph,Velazquez,613-2731534
39,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,123,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Rena,Dabbs,873-7617304
24,services,married,high.school,no,yes,no,cellular,jul,mon,93,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Rose,Davenport,819-8501885
43,admin.,married,high.school,no,no,no,cellular,jul,mon,999,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,Marsha,Dillard,514-7001235
26,services,married,high.school,no,yes,yes,cellular,jul,mon,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Travis,Wittels,204-2304782
36,services,single,high.school,no,yes,no,cellular,jul,mon,335,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Henry,Preston,782-8803562
33,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,43,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Ruby,Riley,778-4174777
52,housemaid,divorced,basic.9y,unknown,no,no,cellular,jul,mon,272,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Roderick,Johnson,306-5813850
39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,589,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Brian,Pinkham,905-5176500
59,retired,married,basic.4y,unknown,no,no,cellular,jul,mon,91,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Emily,Fernandez,343-1110676
27,student,single,high.school,unknown,yes,no,cellular,jul,mon,54,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Roy,Lefebvre,579-5125763
55,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,322,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Emily,Basham,902-5137105
25,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,78,16,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Angela,Rovero,416-8652381
48,services,divorced,high.school,no,yes,no,cellular,jul,mon,72,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Teodoro,Richard,416-3661886
54,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,168,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Bonnie,Pickering,250-3782872
22,blue-collar,single,basic.9y,no,yes,no,telephone,jul,mon,110,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Joseph,Griffin,905-4472737
60,retired,married,university.degree,no,yes,no,cellular,jul,mon,120,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,William,Putman,519-1681785
35,blue-collar,married,unknown,no,yes,no,cellular,jul,mon,149,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Janita,Betton,709-4363145
26,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,489,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,James,Singleton,548-3312256
31,services,single,high.school,no,no,yes,telephone,jul,mon,1425,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Doris,Washburn,365-1660627
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,24,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Ramon,Chapman,418-6378866
30,technician,single,university.degree,no,yes,no,telephone,jul,mon,218,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Trinidad,Vega,867-4261835
33,blue-collar,married,unknown,no,no,yes,cellular,jul,mon,78,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Franklin,Myers,236-4487255
27,technician,single,professional.course,no,no,no,cellular,jul,mon,93,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Evelyn,Hall,613-8468204
20,student,single,high.school,no,yes,no,cellular,jul,mon,100,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Chester,Sanford,249-4881576
41,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,257,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Edward,Barron,782-2566087
50,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,mon,140,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,David,Bellamy,249-0815041
28,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,mon,145,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jeffrey,Green,902-1642074
30,management,single,university.degree,no,yes,no,telephone,jul,mon,90,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Robert,Finley,867-0267215
33,blue-collar,married,basic.6y,no,no,no,cellular,jul,mon,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Javier,Dube,867-8185756
36,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,97,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Kenneth,Littleton,250-7542010
24,admin.,single,professional.course,no,yes,no,cellular,jul,mon,357,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Clayton,Kanemoto,604-2200842
40,management,married,university.degree,no,yes,no,cellular,jul,mon,638,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,Wayne,Watkins,873-3075412
45,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,478,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Edith,Martin,416-7836436
48,services,divorced,high.school,no,no,yes,telephone,jul,mon,118,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Lonnie,Burnett,819-4307473
29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,166,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jackelyn,Sotto,306-3114718
32,technician,married,professional.course,no,no,no,cellular,jul,mon,203,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Beatrice,Unterreiner,289-2671074
36,self-employed,single,university.degree,no,no,no,cellular,jul,mon,84,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Joni,Bejaran,902-4717565
32,admin.,divorced,basic.9y,no,yes,no,cellular,jul,mon,118,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Julia,Cook,548-4004786
32,admin.,single,high.school,unknown,no,yes,cellular,jul,mon,169,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Matt,Groch,902-3425637
26,admin.,married,high.school,no,yes,no,cellular,jul,mon,176,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jerry,Hayes,249-7435120
36,self-employed,single,university.degree,no,no,no,cellular,jul,mon,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Pearl,Gallinari,825-1461888
29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,101,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,James,Correira,367-2288171
28,technician,married,basic.9y,no,unknown,unknown,cellular,jul,mon,153,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,John,Wilson,416-7820423
25,technician,single,professional.course,no,yes,no,cellular,jul,mon,519,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Ralph,Cesari,807-7663314
51,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,227,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Patrick,Amos,902-3476572
50,entrepreneur,married,basic.9y,unknown,no,no,cellular,jul,mon,394,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jeremy,Edwards,902-3075504
28,technician,married,basic.9y,no,yes,no,cellular,jul,mon,236,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Brandon,Cline,825-6823588
35,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,mon,180,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jimmy,Harris,403-7143717
48,services,divorced,high.school,no,no,yes,cellular,jul,mon,88,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Thomas,Fazzone,825-6411148
30,technician,single,university.degree,no,no,no,cellular,jul,mon,89,20,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Betty,Mullins,450-4832308
30,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,317,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Sammy,Martell,613-5208660
34,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,172,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Pamela,Martinez,613-7304360
27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,1105,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,Debora,Harrington,639-1618188
27,self-employed,single,professional.course,no,no,no,cellular,jul,mon,553,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Catherine,Carlos,639-4115785
26,technician,single,high.school,no,yes,no,cellular,jul,mon,538,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Reginald,Klein,902-8032430
29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,808,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Kathryn,Lodge,902-0350484
38,blue-collar,divorced,high.school,no,yes,no,cellular,jul,mon,91,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Patricia,Roby,778-6472310
36,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Betty,Croft,782-1401760
30,management,single,university.degree,no,yes,no,cellular,jul,mon,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Bernice,Cole,709-7478820
46,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,76,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Carole,Anderson,639-5158435
35,technician,married,professional.course,no,no,yes,cellular,jul,mon,554,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Laura,Warner,780-4854613
49,management,married,university.degree,no,yes,no,cellular,jul,mon,184,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Evelyn,Perry,581-6644752
30,technician,single,university.degree,no,yes,yes,cellular,jul,mon,126,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Margie,Smith,825-0102557
46,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,William,Longshore,416-0634140
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,mon,316,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Bridgette,Newman,819-3115826
27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,405,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Connie,Famulare,867-7263231
40,self-employed,married,high.school,no,no,no,cellular,jul,mon,521,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Paula,Sirmons,780-5076188
59,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,jul,mon,416,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Douglas,Rudio,343-3586051
46,management,single,university.degree,no,yes,no,cellular,jul,mon,93,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Homer,Thomas,709-1321173
49,management,married,university.degree,unknown,yes,no,cellular,jul,mon,37,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Rachele,Wood,581-0304704
31,blue-collar,single,high.school,no,no,no,cellular,jul,mon,42,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Damion,Holbrook,236-6672863
47,technician,single,professional.course,unknown,no,no,cellular,jul,mon,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Edward,Cochran,204-2367367
26,admin.,married,high.school,no,no,no,cellular,jul,mon,455,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Jess,Mattox,431-5055614
36,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,150,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Wendell,Kurtz,604-4146114
29,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,93,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Stephanie,Bennett,514-4358830
35,admin.,single,university.degree,no,yes,no,cellular,jul,mon,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Stephen,Ledesma,867-4425873
25,admin.,single,basic.9y,no,no,no,cellular,jul,mon,66,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Celesta,Copeland,403-7678886
30,management,single,university.degree,no,yes,no,cellular,jul,mon,323,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Frank,Holland,416-5367106
37,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,mon,37,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Amy,Moses,819-4585307
36,services,divorced,high.school,no,yes,no,cellular,jul,mon,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Fred,Neal,807-8775070
29,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,472,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,Sue,Brough,514-8867884
